,website,202409,202408,202407,202406,202405,202404,202403,202402,202401,202312,202311,202310,202309,202308,202307,202306,202305,202304,202303,202302,202301,202212,202211,202210,202209,202208,202207,202206,202205,202204,202203,202202,202201,202112,202111,202110,202109,202108,202107,202106,202105,202104,202103,202102,202101,202012,202011,202010,202009,202008,202007,202006,202005,202004,202003,202002,202001,201912,201911,201910,201909
1383,nurd.com,,,[],,[],[],[],,,,,,[],,,[],[],,[],[],[],,,[],[],[],[],,[],,[],[],[],[],,[],[],,[],[],[],,[],[],[],[],,[],[],,,,,,,[],,[],[],,
1384,npmjs.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1385,drom.ru,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1386,wired.com,[],[],[],[],[],[],[],[],['228464857488266'],[],[],[],['228464857488266'],[],[],[],[],[],['228464857488266'],[],[],[],[],['228464857488266'],[],[],[],[],[],[],[],[],['228464857488266'],['228464857488266'],[],[],[],[],[],[],[],['228464857488266'],[],['228464857488266'],[],[],['228464857488266'],['228464857488266'],[],[],[],[],[],[],['228464857488266'],[],[],['228464857488266'],['228464857488266'],['228464857488266'],['228464857488266']
1387,cpi.ad.jp,['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],[],[],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825'],['179371146182825']
1388,blogger.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1389,ioam.de,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1390,aol.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1391,opentrackr.org,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],,,[],,[],,[],[],[],[],,[],[],[],,[],[],[],[],[],,[],[],[],[],
1392,hostpoint.ch,['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],[],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],['847866808571157'],[]
1393,com.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1394,okx.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,[],,,,,,,,,,,,,,,,
1395,qwest.net,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1396,google.com,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1397,webex.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1398,ring.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['339573192884846'],[],['339573192884846'],['339573192884846'],['339573192884846']
1399,tokopedia.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1419424518349836'],['1419424518349836'],['1419424518349836'],['1419424518349836'],['1419424518349836'],['1419424518349836'],['1419424518349836'],[],['1419424518349836'],['1419424518349836'],['1419424518349836'],['1419424518349836'],['1419424518349836'],"['1419424518349836', '2774670945876706']","['1419424518349836', '2774670945876706']","['1419424518349836', '2774670945876706']"
1400,attn.tv,[],,,,[],,,,,,,,[],,,,,,[],[],,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,[],,,,,,,,,[],[],[],,[],[],[],,[],[],[],[]
1401,pushwoosh.com,['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417'],['2126901024210417']
1402,outlook.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1403,rudderstack.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['575852573288078'],['575852573288078'],,['575852573288078'],,['575852573288078'],['575852573288078'],['575852573288078'],['575852573288078'],[],['575852573288078'],,['575852573288078'],['575852573288078'],,,,,,
1404,mixpanel.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['969032669902230'],[],['969032669902230'],[],[],[],[],[],[],[],[],[],['969032669902230'],[],[],[],[],[],[],[],[],"['969032669902230', '724456167998810']",[],"['969032669902230', '724456167998810']"
1405,debian.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1406,wustl.edu,[],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],['310361007605204'],[],['310361007605204'],['310361007605204'],['310361007605204'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1407,dalyfeds.com,,[],,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,google.dk,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1409,firefox.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1410,getyourguide.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1411,creativecommons.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1412,google.ro,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1413,vtwenty.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,otto.de,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1415,arubanetworks.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1416,eurekalert.org,['173991249862230'],"['173991249862230', '2654080238088440']",['173991249862230'],"['173991249862230', '2654080238088440']",['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],[],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['173991249862230'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322'],['128647071088322']
1417,itsupport247.net,,,,,,,,,,,,,,,,,,,[],,,,[],,,,,,[],,[],[],,[],,[],[],[],,,[],,[],,,[],,,,[],[],[],[],,[],[],,[],,[],
1418,paypal.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1419,myspace.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1420,georgetown.edu,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1421,shutterstock.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['708380959260669'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1422,hbo.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['597703570687974'],['597703570687974'],['597703570687974'],['597703570687974'],['597703570687974'],['597703570687974'],['597703570687974'],['597703570687974'],['597703570687974'],[],['597703570687974'],[],[],[],[]
1423,nypost.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],[],[],[],[],[],[],[],['905617079525218'],['905617079525218'],['905617079525218'],['905617079525218'],[],['905617079525218'],['905617079525218'],[],['905617079525218'],['905617079525218'],['905617079525218'],['905617079525218'],['905617079525218'],[],[],['905617079525218'],['905617079525218'],['905617079525218'],['905617079525218'],[],['905617079525218'],[],[],[],[],[],[],[],[]
1424,isc.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1425,cloud.microsoft,,[],,,[],[],[],,,,,[],,,,,[],[],,,[],,,,,,[],,,,,,,,[],,,,,,,,[],,,,,,,,,,,,,,,,,,
1426,mediafire.com,[],[],[],[],[],[],[],[],[],[],[],['542578585845936'],['542578585845936'],['542578585845936'],[],[],[],['542578585845936'],['542578585845936'],['542578585845936'],[],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936'],['542578585845936']
1427,theiconic.com.au,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1428,mozilla.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1429,chinamobile.com,[],[],[],[],[],[],,[],[],[],[],,,[],,[],[],[],[],[],,[],,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1430,google.bg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1431,googleblog.com,[],[],,,[],[],[],,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],[],[],[],,[],,,[],[],,[],,[],[],[],,[],[],[],[],[],[],[],[],[],,[],[],[],[],[],[]
1432,att.net,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1433,box.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1434,onetag-sys.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1435,stackoverflow.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1436,walmart.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1437,nobelprize.org,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1438,tremorhub.com,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1439,heise.de,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1440,jivox.com,['543143569989609'],['543143569989609'],[],['543143569989609'],['543143569989609'],['543143569989609'],[],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],[],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],['543143569989609'],[],[],[],,[],[],['543143569989609'],['543143569989609'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1441,braze.com,[],[],[],[],['1688613104506705'],[],[],[],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],[],[],['1688613104506705'],['1688613104506705'],['1688613104506705'],[],['1688613104506705'],[],['1688613104506705'],['1688613104506705'],['1688613104506705'],[],[],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],[],[],['1688613104506705'],['1688613104506705'],[],[],[],[],[],[],[],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],['1688613104506705'],[],[],[],[],[],[]
1442,amazon.co.uk,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1443,elmundo.es,[],[],[],[],[],[],[],[],[],[],[],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],[],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],[],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],['1175626949248059'],[],['1438547192943928'],[],[],[],[],[],[],[],[],[],[],[],[],[]
1444,nymag.com,[],[],[],[],[],[],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],[],['1149741648399382'],[],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],[],['1149741648399382'],['1149741648399382'],['1149741648399382'],[],['1149741648399382'],['1149741648399382'],[],['1149741648399382'],['1149741648399382'],['1149741648399382'],[],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382'],['1149741648399382']
